src,sport,dst,dport,fiat_mean,fiat_min,fiat_max,fiat_std,biat_mean,biat_min,biat_max,biat_std,diat_mean,diat_min,diat_max,diat_std,duration,fwin_total,fwin_mean,fwin_min,fwin_max,fwin_std,bwin_total,bwin_mean,bwin_min,bwin_max,bwin_std,dwin_total,dwin_mean,dwin_min,dwin_max,dwin_std,fpnum,bpnum,dpnum,bfpnum_rate,fpnum_s,bpnum_s,dpnum_s,fpl_total,fpl_mean,fpl_min,fpl_max,fpl_std,bpl_total,bpl_mean,bpl_min,bpl_max,bpl_std,dpl_total,dpl_mean,dpl_min,dpl_max,dpl_std,bfpl_rate,fpl_s,bpl_s,dpl_s,fin_cnt,syn_cnt,rst_cnt,pst_cnt,ack_cnt,urg_cnt,cwe_cnt,ece_cnt,fwd_pst_cnt,fwd_urg_cnt,bwd_pst_cnt,bwd_urg_cnt,fp_hdr_len,bp_hdr_len,dp_hdr_len,f_ht_len,b_ht_len,d_ht_len
192.168.1.195,51800,185.244.25.235,6667,2.413128,1.079387,4.079938,1.247405,0,0,0,0,2.413128,1.079387,4.079938,1.247405,7.239485,116800,29200,29200,29200,0,0,0,0,0,0,116800,29200,29200,29200,0,4,0,4,0,0.552525,0,0.552525,296,74,74,74,0,0,0,0,0,0,296,74,74,74,0,0,40.886886,0,40.886886,0,4,0,0,0,0,0,0,0,0,-1,-1,216,0,216,0.727273,0,0.72973
192.168.1.195,55476,185.244.25.235,6667,2.413128,1.079387,4.08018,1.247534,0,0,0,0,2.413128,1.079387,4.08018,1.247534,7.239484,116800,29200,29200,29200,0,0,0,0,0,0,116800,29200,29200,29200,0,4,0,4,0,0.552526,0,0.552526,296,74,74,74,0,0,0,0,0,0,296,74,74,74,0,0,40.886892,0,40.886892,0,4,0,0,0,0,0,0,0,0,-1,-1,216,0,216,0.727273,0,0.72973
192.168.1.195,54004,185.244.25.235,6667,2.413129,1.079392,4.079955,1.247412,0,0,0,0,2.413129,1.079392,4.079955,1.247412,7.239488,116800,29200,29200,29200,0,0,0,0,0,0,116800,29200,29200,29200,0,4,0,4,0,0.552525,0,0.552525,296,74,74,74,0,0,0,0,0,0,296,74,74,74,0,0,40.886869,0,40.886869,0,4,0,0,0,0,0,0,0,0,-1,-1,216,0,216,0.727273,0,0.72973
192.168.1.195,55746,185.244.25.235,6667,2.41313,1.079414,4.07994,1.247398,0,0,0,0,2.41313,1.079414,4.07994,1.247398,7.239491,116800,29200,29200,29200,0,0,0,0,0,0,116800,29200,29200,29200,0,4,0,4,0,0.552525,0,0.552525,296,74,74,74,0,0,0,0,0,0,296,74,74,74,0,0,40.886852,0,40.886852,0,4,0,0,0,0,0,0,0,0,-1,-1,216,0,216,0.727273,0,0.72973
192.168.1.195,50820,185.244.25.235,6667,2.413131,1.079384,4.079942,1.247407,0,0,0,0,2.413131,1.079384,4.079942,1.247407,7.239494,116800,29200,29200,29200,0,0,0,0,0,0,116800,29200,29200,29200,0,4,0,4,0,0.552525,0,0.552525,296,74,74,74,0,0,0,0,0,0,296,74,74,74,0,0,40.886835,0,40.886835,0,4,0,0,0,0,0,0,0,0,-1,-1,216,0,216,0.727273,0,0.72973
192.168.1.195,56966,185.244.25.235,6667,2.413135,1.0794,4.079941,1.247401,0,0,0,0,2.413135,1.0794,4.079941,1.247401,7.239504,116800,29200,29200,29200,0,0,0,0,0,0,116800,29200,29200,29200,0,4,0,4,0,0.552524,0,0.552524,296,74,74,74,0,0,0,0,0,0,296,74,74,74,0,0,40.886779,0,40.886779,0,4,0,0,0,0,0,0,0,0,-1,-1,216,0,216,0.727273,0,0.72973
192.168.1.195,53648,185.244.25.235,6667,2.413208,1.079634,4.080157,1.247434,0,0,0,0,2.413208,1.079634,4.080157,1.247434,7.239723,116800,29200,29200,29200,0,0,0,0,0,0,116800,29200,29200,29200,0,4,0,4,0,0.552507,0,0.552507,296,74,74,74,0,0,0,0,0,0,296,74,74,74,0,0,40.885542,0,40.885542,0,4,0,0,0,0,0,0,0,0,-1,-1,216,0,216,0.727273,0,0.72973
192.168.1.195,50350,185.244.25.235,6667,2.413208,1.079639,4.080176,1.247443,0,0,0,0,2.413208,1.079639,4.080176,1.247443,7.239723,116800,29200,29200,29200,0,0,0,0,0,0,116800,29200,29200,29200,0,4,0,4,0,0.552507,0,0.552507,296,74,74,74,0,0,0,0,0,0,296,74,74,74,0,0,40.885542,0,40.885542,0,4,0,0,0,0,0,0,0,0,-1,-1,216,0,216,0.727273,0,0.72973
192.168.1.195,55138,185.244.25.235,6667,2.413209,1.079635,4.079925,1.24731,0,0,0,0,2.413209,1.079635,4.079925,1.24731,7.239728,116800,29200,29200,29200,0,0,0,0,0,0,116800,29200,29200,29200,0,4,0,4,0,0.552507,0,0.552507,296,74,74,74,0,0,0,0,0,0,296,74,74,74,0,0,40.885514,0,40.885514,0,4,0,0,0,0,0,0,0,0,-1,-1,216,0,216,0.727273,0,0.72973
192.168.1.195,49098,185.244.25.235,6667,2.41321,1.079648,4.079931,1.247309,0,0,0,0,2.41321,1.079648,4.079931,1.247309,7.239731,116800,29200,29200,29200,0,0,0,0,0,0,116800,29200,29200,29200,0,4,0,4,0,0.552507,0,0.552507,296,74,74,74,0,0,0,0,0,0,296,74,74,74,0,0,40.885497,0,40.885497,0,4,0,0,0,0,0,0,0,0,-1,-1,216,0,216,0.727273,0,0.72973
192.168.1.195,50762,185.244.25.235,6667,2.413211,1.079633,4.079924,1.247309,0,0,0,0,2.413211,1.079633,4.079924,1.247309,7.239734,116800,29200,29200,29200,0,0,0,0,0,0,116800,29200,29200,29200,0,4,0,4,0,0.552506,0,0.552506,296,74,74,74,0,0,0,0,0,0,296,74,74,74,0,0,40.88548,0,40.88548,0,4,0,0,0,0,0,0,0,0,-1,-1,216,0,216,0.727273,0,0.72973
192.168.1.195,49838,185.244.25.235,6667,2.413211,1.079635,4.079928,1.247311,0,0,0,0,2.413211,1.079635,4.079928,1.247311,7.239733,116800,29200,29200,29200,0,0,0,0,0,0,116800,29200,29200,29200,0,4,0,4,0,0.552507,0,0.552507,296,74,74,74,0,0,0,0,0,0,296,74,74,74,0,0,40.885486,0,40.885486,0,4,0,0,0,0,0,0,0,0,-1,-1,216,0,216,0.727273,0,0.72973
192.168.1.195,55540,185.244.25.235,6667,2.413216,1.07966,4.079936,1.247307,0,0,0,0,2.413216,1.07966,4.079936,1.247307,7.239747,116800,29200,29200,29200,0,0,0,0,0,0,116800,29200,29200,29200,0,4,0,4,0,0.552505,0,0.552505,296,74,74,74,0,0,0,0,0,0,296,74,74,74,0,0,40.885407,0,40.885407,0,4,0,0,0,0,0,0,0,0,-1,-1,216,0,216,0.727273,0,0.72973
192.168.1.195,54718,185.244.25.235,6667,2.413217,1.079638,4.080183,1.247445,0,0,0,0,2.413217,1.079638,4.080183,1.247445,7.239752,116800,29200,29200,29200,0,0,0,0,0,0,116800,29200,29200,29200,0,4,0,4,0,0.552505,0,0.552505,296,74,74,74,0,0,0,0,0,0,296,74,74,74,0,0,40.885378,0,40.885378,0,4,0,0,0,0,0,0,0,0,-1,-1,216,0,216,0.727273,0,0.72973
192.168.1.195,52268,185.244.25.235,6667,2.413282,1.079859,4.080155,1.247353,0,0,0,0,2.413282,1.079859,4.080155,1.247353,7.239946,116800,29200,29200,29200,0,0,0,0,0,0,116800,29200,29200,29200,0,4,0,4,0,0.55249,0,0.55249,296,74,74,74,0,0,0,0,0,0,296,74,74,74,0,0,40.884283,0,40.884283,0,4,0,0,0,0,0,0,0,0,-1,-1,216,0,216,0.727273,0,0.72973
192.168.1.195,56164,185.244.25.235,6667,2.413283,1.079888,4.079914,1.247216,0,0,0,0,2.413283,1.079888,4.079914,1.247216,7.23995,116800,29200,29200,29200,0,0,0,0,0,0,116800,29200,29200,29200,0,4,0,4,0,0.55249,0,0.55249,296,74,74,74,0,0,0,0,0,0,296,74,74,74,0,0,40.88426,0,40.88426,0,4,0,0,0,0,0,0,0,0,-1,-1,216,0,216,0.727273,0,0.72973
192.168.1.195,50512,185.244.25.235,6667,2.413284,1.079631,4.080154,1.247413,0,0,0,0,2.413284,1.079631,4.080154,1.247413,7.239953,116800,29200,29200,29200,0,0,0,0,0,0,116800,29200,29200,29200,0,4,0,4,0,0.55249,0,0.55249,296,74,74,74,0,0,0,0,0,0,296,74,74,74,0,0,40.884243,0,40.884243,0,4,0,0,0,0,0,0,0,0,-1,-1,216,0,216,0.727273,0,0.72973
192.168.1.195,51556,185.244.25.235,6667,2.413285,1.07987,4.079919,1.247224,0,0,0,0,2.413285,1.07987,4.079919,1.247224,7.239954,116800,29200,29200,29200,0,0,0,0,0,0,116800,29200,29200,29200,0,4,0,4,0,0.55249,0,0.55249,296,74,74,74,0,0,0,0,0,0,296,74,74,74,0,0,40.884238,0,40.884238,0,4,0,0,0,0,0,0,0,0,-1,-1,216,0,216,0.727273,0,0.72973
192.168.1.195,56832,185.244.25.235,6667,2.413289,1.079883,4.080167,1.247352,0,0,0,0,2.413289,1.079883,4.080167,1.247352,7.239966,116800,29200,29200,29200,0,0,0,0,0,0,116800,29200,29200,29200,0,4,0,4,0,0.552489,0,0.552489,296,74,74,74,0,0,0,0,0,0,296,74,74,74,0,0,40.88417,0,40.88417,0,4,0,0,0,0,0,0,0,0,-1,-1,216,0,216,0.727273,0,0.72973
192.168.1.195,51588,185.244.25.235,6667,2.413291,1.079657,4.080174,1.247415,0,0,0,0,2.413291,1.079657,4.080174,1.247415,7.239974,116800,29200,29200,29200,0,0,0,0,0,0,116800,29200,29200,29200,0,4,0,4,0,0.552488,0,0.552488,296,74,74,74,0,0,0,0,0,0,296,74,74,74,0,0,40.884125,0,40.884125,0,4,0,0,0,0,0,0,0,0,-1,-1,216,0,216,0.727273,0,0.72973
192.168.1.195,55612,185.244.25.235,6667,2.413291,1.079868,4.080187,1.247366,0,0,0,0,2.413291,1.079868,4.080187,1.247366,7.239972,116800,29200,29200,29200,0,0,0,0,0,0,116800,29200,29200,29200,0,4,0,4,0,0.552488,0,0.552488,296,74,74,74,0,0,0,0,0,0,296,74,74,74,0,0,40.884136,0,40.884136,0,4,0,0,0,0,0,0,0,0,-1,-1,216,0,216,0.727273,0,0.72973
192.168.1.195,55126,185.244.25.235,6667,2.413292,1.079886,4.079927,1.247222,0,0,0,0,2.413292,1.079886,4.079927,1.247222,7.239977,116800,29200,29200,29200,0,0,0,0,0,0,116800,29200,29200,29200,0,4,0,4,0,0.552488,0,0.552488,296,74,74,74,0,0,0,0,0,0,296,74,74,74,0,0,40.884108,0,40.884108,0,4,0,0,0,0,0,0,0,0,-1,-1,216,0,216,0.727273,0,0.72973
192.168.1.195,57050,185.244.25.235,6667,2.413295,1.079887,4.079935,1.247225,0,0,0,0,2.413295,1.079887,4.079935,1.247225,7.239986,116800,29200,29200,29200,0,0,0,0,0,0,116800,29200,29200,29200,0,4,0,4,0,0.552487,0,0.552487,296,74,74,74,0,0,0,0,0,0,296,74,74,74,0,0,40.884057,0,40.884057,0,4,0,0,0,0,0,0,0,0,-1,-1,216,0,216,0.727273,0,0.72973
192.168.1.195,56956,185.244.25.235,6667,2.413296,1.079665,4.080172,1.247411,0,0,0,0,2.413296,1.079665,4.080172,1.247411,7.239987,116800,29200,29200,29200,0,0,0,0,0,0,116800,29200,29200,29200,0,4,0,4,0,0.552487,0,0.552487,296,74,74,74,0,0,0,0,0,0,296,74,74,74,0,0,40.884051,0,40.884051,0,4,0,0,0,0,0,0,0,0,-1,-1,216,0,216,0.727273,0,0.72973
192.168.1.195,55010,185.244.25.235,6667,2.413368,1.080115,4.080174,1.247272,0,0,0,0,2.413368,1.080115,4.080174,1.247272,7.240205,116800,29200,29200,29200,0,0,0,0,0,0,116800,29200,29200,29200,0,4,0,4,0,0.552471,0,0.552471,296,74,74,74,0,0,0,0,0,0,296,74,74,74,0,0,40.88282,0,40.88282,0,4,0,0,0,0,0,0,0,0,-1,-1,216,0,216,0.727273,0,0.72973
192.168.1.195,52026,185.244.25.235,6667,2.413374,1.080133,4.080162,1.247259,0,0,0,0,2.413374,1.080133,4.080162,1.247259,7.240222,116800,29200,29200,29200,0,0,0,0,0,0,116800,29200,29200,29200,0,4,0,4,0,0.552469,0,0.552469,296,74,74,74,0,0,0,0,0,0,296,74,74,74,0,0,40.882724,0,40.882724,0,4,0,0,0,0,0,0,0,0,-1,-1,216,0,216,0.727273,0,0.72973
192.168.1.195,50744,185.244.25.235,6667,2.413381,1.080138,4.079939,1.247137,0,0,0,0,2.413381,1.080138,4.079939,1.247137,7.240243,116800,29200,29200,29200,0,0,0,0,0,0,116800,29200,29200,29200,0,4,0,4,0,0.552468,0,0.552468,296,74,74,74,0,0,0,0,0,0,296,74,74,74,0,0,40.882606,0,40.882606,0,4,0,0,0,0,0,0,0,0,-1,-1,216,0,216,0.727273,0,0.72973
192.168.1.195,54140,185.244.25.235,6667,2.413455,1.080378,4.080174,1.247179,0,0,0,0,2.413455,1.080378,4.080174,1.247179,7.240464,116800,29200,29200,29200,0,0,0,0,0,0,116800,29200,29200,29200,0,4,0,4,0,0.552451,0,0.552451,296,74,74,74,0,0,0,0,0,0,296,74,74,74,0,0,40.881358,0,40.881358,0,4,0,0,0,0,0,0,0,0,-1,-1,216,0,216,0.727273,0,0.72973
192.168.1.195,52800,185.244.25.235,6667,2.413876,1.083632,4.081926,1.247137,0,0,0,0,2.413876,1.083632,4.081926,1.247137,7.241729,116800,29200,29200,29200,0,0,0,0,0,0,116800,29200,29200,29200,0,4,0,4,0,0.552354,0,0.552354,296,74,74,74,0,0,0,0,0,0,296,74,74,74,0,0,40.874217,0,40.874217,0,4,0,0,0,0,0,0,0,0,-1,-1,216,0,216,0.727273,0,0.72973
192.168.1.195,53960,185.244.25.235,6667,4.024316,0.000251,32.14517,9.964813,6.609682,0.000007,32.14566,12.772499,2.414589,0.000007,32.14467,7.966378,36.218941,90895,9089.5,457,29200,13165.41348,12489,2081.5,181,11584,4249.647191,103384,6461.5,181,29200,11252.24524,10,6,16,0.59994,0.276099,0.165659,0.441758,746,74.6,66,128,18.155991,673,112.166667,66,199,48.701186,1419,88.6875,66,199,37.76526,0.902144,20.596958,18.581438,39.178396,1,4,0,4,13,0,0,0,1,0,3,0,540,324,864,0.722892,0.480712,0.608879
192.168.1.195,52802,185.244.25.235,6667,2.414791,1.078879,4.087925,1.251367,0,0,0,0,2.414791,1.078879,4.087925,1.251367,7.244473,116800,29200,29200,29200,0,0,0,0,0,0,116800,29200,29200,29200,0,4,0,4,0,0.552145,0,0.552145,296,74,74,74,0,0,0,0,0,0,296,74,74,74,0,0,40.858735,0,40.858735,0,4,0,0,0,0,0,0,0,0,-1,-1,216,0,216,0.727273,0,0.72973
192.168.1.195,56494,185.244.25.235,6667,4.026267,0.000247,32.162968,9.970469,6.606251,0.000007,32.163226,12.782611,2.41576,0.000007,32.162235,7.970797,36.236502,90895,9089.5,457,29200,13165.41348,12489,2081.5,181,11584,4249.647191,103384,6461.5,181,29200,11252.24524,10,6,16,0.59994,0.275965,0.165579,0.441544,746,74.6,66,128,18.155991,673,112.166667,66,199,48.701186,1419,88.6875,66,199,37.76526,0.902144,20.586976,18.572433,39.159409,1,4,0,4,13,0,0,0,1,0,3,0,540,324,864,0.722892,0.480712,0.608879
192.168.1.195,55414,185.244.25.235,6667,4.038571,0.01699,32.042808,9.922641,6.633535,0.000007,32.043052,12.711922,2.423143,0.000007,32.042311,7.936471,36.347241,90895,9089.5,457,29200,13165.41348,12489,2081.5,181,11584,4249.647191,103384,6461.5,181,29200,11252.24524,10,6,16,0.59994,0.275124,0.165074,0.440198,808,80.8,66,128,23.852882,673,112.166667,66,199,48.701186,1481,92.5625,66,199,38.413814,0.83292,22.230023,18.515848,40.745871,1,4,0,5,13,0,0,0,2,0,3,0,540,324,864,0.667491,0.480712,0.58339
192.168.1.195,54986,185.244.25.235,6667,4.241144,0.000249,31.867589,10.449766,6.562111,0.000006,31.867831,12.657768,2.423511,0.000006,31.867091,8.173214,33.929256,61695,6855,457,29200,11943.90592,12489,2081.5,181,11584,4249.647191,74184,4945.6,181,29200,9913.962187,9,6,15,0.666593,0.265258,0.176839,0.442097,672,74.666667,66,128,19.136933,673,112.166667,66,199,48.701186,1345,89.666667,66,199,38.806643,1.001487,19.805916,19.835389,39.641305,1,3,0,4,13,0,0,0,1,0,3,0,486,324,810,0.72214,0.480712,0.60223
192.168.1.195,56412,185.244.25.235,6667,4.124818,0.015989,31.979176,9.362904,5.663552,0.000011,31.978931,11.777261,2.426363,0.000011,31.978433,7.462113,41.248279,119999,10909,457,29200,13826.69635,12670,1810,181,11584,3990.218791,132669,7370.5,181,29200,11945.6424,11,7,18,0.636306,0.266678,0.169704,0.436382,820,74.545455,66,128,17.311917,730,104.285714,66,137,31.143512,1550,86.111111,66,137,27.75866,0.890243,19.879617,17.697708,37.577325,1,5,0,5,14,0,0,0,1,0,4,0,594,378,972,0.723508,0.5171,0.627097
192.168.1.195,56984,185.244.25.235,6667,4.250302,0.000249,31.942103,10.47451,6.575916,0.000008,31.942338,12.68815,2.428744,0.000008,31.941598,8.192453,34.002516,61695,6855,457,29200,11943.90592,12489,2081.5,181,11584,4249.647191,74184,4945.6,181,29200,9913.962187,9,6,15,0.666593,0.264686,0.176458,0.441144,672,74.666667,66,128,19.136933,673,112.166667,66,199,48.701186,1345,89.666667,66,199,38.806643,1.001487,19.763243,19.792653,39.555896,1,3,0,4,13,0,0,0,1,0,3,0,486,324,810,0.72214,0.480712,0.60223
192.168.1.195,55470,185.244.25.235,6667,4.252206,0.000249,31.953076,10.477729,6.589103,0.000007,31.953066,12.687365,2.429832,0.000007,31.952324,8.194977,34.017751,61695,6855,457,29200,11943.90592,12489,2081.5,181,11584,4249.647191,74184,4945.6,181,29200,9913.962187,9,6,15,0.666593,0.264568,0.176379,0.440947,672,74.666667,66,128,19.136933,673,112.166667,66,199,48.701186,1345,89.666667,66,199,38.806643,1.001487,19.754392,19.783789,39.538181,1,3,0,4,13,0,0,0,1,0,3,0,486,324,810,0.72214,0.480712,0.60223
192.168.1.195,56468,185.244.25.235,6667,4.259362,0.000249,32.00807,10.495743,6.583111,0.000006,32.008315,12.717067,2.433921,0.000006,32.007323,8.209049,34.074995,61695,6855,457,29200,11943.90592,12489,2081.5,181,11584,4249.647191,74184,4945.6,181,29200,9913.962187,9,6,15,0.666593,0.264123,0.176082,0.440205,672,74.666667,66,128,19.136933,673,112.166667,66,199,48.701186,1345,89.666667,66,199,38.806643,1.001487,19.721206,19.750553,39.471759,1,3,0,4,13,0,0,0,1,0,3,0,486,324,810,0.72214,0.480712,0.60223
192.168.1.195,54862,185.244.25.235,6667,4.275176,0.000249,32.132366,10.536545,6.613319,0.000007,32.132362,12.76409,2.442958,0.000007,32.131622,8.240869,34.201511,61695,6855,457,29200,11943.90592,12489,2081.5,181,11584,4249.647191,74184,4945.6,181,29200,9913.962187,9,6,15,0.666593,0.263146,0.175431,0.438577,672,74.666667,66,128,19.136933,673,112.166667,66,199,48.701186,1345,89.666667,66,199,38.806643,1.001487,19.648255,19.677493,39.325748,1,3,0,4,13,0,0,0,1,0,3,0,486,324,810,0.72214,0.480712,0.60223
192.168.1.195,53660,185.244.25.235,6667,4.278249,0.01723,30.049612,9.763985,6.214557,0.000006,30.049612,11.92371,2.444714,0.000006,30.048864,7.678314,34.226095,90422,10046.88889,457,29200,13543.29562,12489,2081.5,181,11584,4249.647191,102911,6860.733333,181,29200,11511.02494,9,6,15,0.666593,0.262957,0.175305,0.438262,680,75.555556,66,128,18.898037,673,112.166667,66,199,48.701186,1353,90.2,66,199,38.531719,0.989704,19.867882,19.663359,39.531241,1,4,0,4,12,0,0,0,1,0,3,0,486,324,810,0.713656,0.480712,0.59867
192.168.1.195,53676,185.244.25.235,6667,3.917016,0.000251,31.067281,9.134427,6.389758,0.000007,31.067527,12.343359,2.448135,0.000007,31.066534,7.466037,39.170262,120095,10917.72727,457,29200,13820.09988,12489,2081.5,181,11584,4249.647191,132584,7799.058824,181,29200,12156.89993,11,6,17,0.545405,0.280825,0.153177,0.434002,820,74.545455,66,128,17.311917,673,112.166667,66,199,48.701186,1493,87.823529,66,199,36.800312,0.820731,20.934249,17.181402,38.115651,1,5,0,4,13,0,0,0,1,0,3,0,594,324,918,0.723508,0.480712,0.614869
192.168.1.195,56272,185.244.25.235,6667,4.292019,0.00025,32.220844,10.56388,6.64101,0.000008,32.221344,12.795565,2.452582,0.000008,32.220353,8.263049,34.33625,61695,6855,457,29200,11943.90592,12489,2081.5,181,11584,4249.647191,74184,4945.6,181,29200,9913.962187,9,6,15,0.666593,0.262114,0.174742,0.436856,672,74.666667,66,128,19.136933,673,112.166667,66,199,48.701186,1345,89.666667,66,199,38.806643,1.001487,19.571153,19.600277,39.17143,1,3,0,4,13,0,0,0,1,0,3,0,486,324,810,0.72214,0.480712,0.60223
192.168.1.195,55150,185.244.25.235,6667,4.905862,0.017238,31.499814,10.11322,5.590174,0.000008,31.499573,10.637143,2.452931,0.000008,31.499084,7.559392,39.246994,32968,3663.111111,457,29200,9028.65503,12851,1606.375,181,11584,3771.187775,45819,2695.235294,181,29200,7134.58993,9,8,17,0.88879,0.229317,0.203837,0.433154,688,76.444444,66,128,18.898037,805,100.625,66,199,46.674237,1493,87.823529,66,199,36.876958,1.170056,17.530005,20.511125,38.04113,3,2,0,4,16,0,0,0,1,0,3,0,486,432,918,0.70537,0.53598,0.614869
192.168.1.195,54666,185.244.25.235,6667,4.363342,0.00025,36.580622,11.397158,6.366743,0.000016,36.58085,13.51651,2.45438,0.000016,36.579884,8.81748,39.270177,62056,6205.6,457,29200,11497.2,12670,1810,181,11584,3990.218791,74726,4395.647059,181,29200,9433.567387,10,7,17,0.69993,0.254646,0.178252,0.432898,750,75,66,128,18.182409,730,104.285714,66,137,31.143512,1480,87.058824,66,137,28.312273,0.973332,19.098462,18.58917,37.687632,1,3,0,5,15,0,0,0,1,0,4,0,540,378,918,0.719041,0.5171,0.62027
192.168.1.195,56220,185.244.25.235,6667,4.603617,0.017239,31.824565,10.34957,6.110592,0.000006,31.824555,11.567804,2.455262,0.000006,31.824056,7.898677,36.829033,32856,3650.666667,457,29200,9033.053427,12670,1810,181,11584,3990.218791,45526,2845.375,181,29200,7327.848728,9,7,16,0.777691,0.244372,0.190067,0.434439,726,80.666667,66,128,25.420901,742,106,66,137,29.26236,1468,91.75,66,137,29.934303,1.022037,19.712709,20.147149,39.859858,1,2,0,6,15,0,0,0,2,0,4,0,486,378,864,0.668501,0.508748,0.588556
192.168.1.195,55652,185.244.25.235,6667,3.928938,0.0005,31.213223,9.179184,6.397112,0.000006,31.213723,12.411699,2.455586,0.000006,31.212732,7.501794,39.289477,120095,10917.72727,457,29200,13820.09988,12489,2081.5,181,11584,4249.647191,132584,7799.058824,181,29200,12156.89993,11,6,17,0.545405,0.279973,0.152713,0.432686,820,74.545455,66,128,17.311917,673,112.166667,66,199,48.701186,1493,87.823529,66,199,36.800312,0.820731,20.870728,17.129268,37.999996,1,5,0,4,13,0,0,0,1,0,3,0,594,324,918,0.723508,0.480712,0.614869
192.168.1.195,53460,185.244.25.235,6667,3.929674,0.000249,31.196633,9.1731,6.406032,0.000007,31.197125,12.399514,2.456046,0.000007,31.196134,7.497229,39.296843,120095,10917.72727,457,29200,13820.09988,12489,2081.5,181,11584,4249.647191,132584,7799.058824,181,29200,12156.89993,11,6,17,0.545405,0.279921,0.152684,0.432605,820,74.545455,66,128,17.311917,673,112.166667,66,199,48.701186,1493,87.823529,66,199,36.800312,0.820731,20.866816,17.126058,37.992874,1,5,0,4,13,0,0,0,1,0,3,0,594,324,918,0.723508,0.480712,0.614869
192.168.1.195,54042,185.244.25.235,6667,3.942354,0.00025,31.336131,9.215001,6.440379,0.000006,31.336626,12.452402,2.463971,0.000006,31.335634,7.53083,39.423638,120095,10917.72727,457,29200,13820.09988,12489,2081.5,181,11584,4249.647191,132584,7799.058824,181,29200,12156.89993,11,6,17,0.545405,0.27902,0.152193,0.431213,820,74.545455,66,128,17.311917,673,112.166667,66,199,48.701186,1493,87.823529,66,199,36.800312,0.820731,20.799704,17.070977,37.870681,1,5,0,4,13,0,0,0,1,0,3,0,594,324,918,0.723508,0.480712,0.614869
192.168.1.195,54292,185.244.25.235,6667,4.58521,0.00025,31.02133,10.79734,6.406253,0.000007,31.021577,12.313489,2.468959,0.000007,31.020585,8.246005,32.096568,32495,4061.875,457,29200,9501.319611,12489,2081.5,181,11584,4249.647191,44984,3213.142857,181,29200,7764.406268,8,6,14,0.749906,0.249248,0.186936,0.436184,598,74.75,66,128,20.296243,673,112.166667,66,199,48.701186,1271,90.785714,66,199,39.934193,1.125416,18.631275,20.967974,39.599249,1,2,0,4,13,0,0,0,1,0,3,0,432,324,756,0.721202,0.480712,0.594807
192.168.1.195,54028,185.244.25.235,6667,3.950397,0.00025,31.414329,9.238238,6.448974,0.000003,31.414562,12.486717,2.468998,0.000003,31.41358,7.549522,39.504074,120095,10917.72727,457,29200,13820.09988,12489,2081.5,181,11584,4249.647191,132584,7799.058824,181,29200,12156.89993,11,6,17,0.545405,0.278452,0.151883,0.430335,820,74.545455,66,128,17.311917,673,112.166667,66,199,48.701186,1493,87.823529,66,199,36.800312,0.820731,20.757353,17.036218,37.793571,1,5,0,4,13,0,0,0,1,0,3,0,594,324,918,0.723508,0.480712,0.614869
192.168.1.195,53642,185.244.25.235,6667,4.200206,0.01649,33.599589,9.875191,5.786616,0.025235,33.600106,12.440937,2.470709,0.000482,33.599107,7.850734,42.002161,119999,10909,457,29200,13826.69635,12670,1810,181,11584,3990.218791,132669,7370.5,181,29200,11945.6424,11,7,18,0.636306,0.261891,0.166658,0.428549,820,74.545455,66,128,17.311917,730,104.285714,66,137,31.143512,1550,86.111111,66,137,27.75866,0.890243,19.522805,17.380058,36.902863,1,5,0,5,14,0,0,0,1,0,4,0,594,378,972,0.723508,0.5171,0.627097
192.168.1.195,53432,185.244.25.235,6667,4.332188,0.017973,30.415658,9.881304,6.286471,0.000007,30.407921,12.064588,2.475536,0.000007,30.407418,7.768791,34.6576,90422,10046.88889,457,29200,13543.29562,12489,2081.5,181,11584,4249.647191,102911,6860.733333,181,29200,11511.02494,9,6,15,0.666593,0.259683,0.173122,0.432805,680,75.555556,66,128,18.898037,673,112.166667,66,199,48.701186,1353,90.2,66,199,38.531719,0.989704,19.620516,19.41854,39.039056,1,4,0,4,12,0,0,0,1,0,3,0,486,324,810,0.713656,0.480712,0.59867
192.168.1.195,56744,185.244.25.235,6667,4.601979,0.000249,31.146442,10.841654,6.429676,0.000007,31.146429,12.364173,2.477989,0.000007,31.145447,8.279493,32.213953,32495,4061.875,457,29200,9501.319611,12489,2081.5,181,11584,4249.647191,44984,3213.142857,181,29200,7764.406268,8,6,14,0.749906,0.24834,0.186255,0.434595,598,74.75,66,128,20.296243,673,112.166667,66,199,48.701186,1271,90.785714,66,199,39.934193,1.125416,18.563385,20.891568,39.454953,1,2,0,4,13,0,0,0,1,0,3,0,432,324,756,0.721202,0.480712,0.594807
192.168.1.195,53958,185.244.25.235,6667,4.136615,0.000248,33.166088,10.285425,6.80762,0.000006,33.166082,13.183274,2.481969,0.000006,33.165341,8.220551,37.229639,90895,9089.5,457,29200,13165.41348,12489,2081.5,181,11584,4249.647191,103384,6461.5,181,29200,11252.24524,10,6,16,0.59994,0.268603,0.161162,0.429765,746,74.6,66,128,18.155991,673,112.166667,66,199,48.701186,1419,88.6875,66,199,37.76526,0.902144,20.037798,18.076995,38.114793,1,4,0,4,13,0,0,0,1,0,3,0,540,324,864,0.722892,0.480712,0.608879
